30. 0.510462046 0.382560968
30.1696186 0.502149343 0.382997185
30.3402004 0.493971646 0.38296774
30.5117435 0.485927522 0.382480204
30.6842594 0.478014112 0.381955594
30.8577499 0.470229298 0.381213695
31.032217 0.462571323 0.380343705
31.207674 0.455037981 0.379445374
31.3841228 0.447627872 0.378569782
31.5615711 0.440338492 0.377678245
31.7400208 0.433167964 0.376759082
31.9194775 0.425336629 0.376316041
32.0999527 0.417613357 0.375857472
32.2814484 0.40981707 0.375252426
32.4639664 0.400526434 0.373764724
32.6475182 0.391446173 0.372263253
32.8321075 0.382571846 0.370307773
33.0177422 0.373899013 0.367153615
33.2044258 0.365422606 0.364023656
33.3921661 0.357138306 0.36045596
33.5809631 0.349041611 0.356294811
33.7708321 0.341128439 0.352181524
33.9617729 0.334119022 0.347472131
34.1537933 0.327778518 0.342354327
34.3468971 0.321558386 0.337307662
34.5410995 0.315781504 0.332704902
34.736393 0.310227156 0.328300148
34.9327927 0.30477047 0.323952287
35.1303024 0.299409539 0.31954053
35.3289299 0.294142902 0.315171361
35.5286827 0.288968861 0.310843796
35.7295647 0.283885777 0.306168288
35.9315758 0.278892249 0.301558733
36.1347351 0.274150312 0.296887875
36.3390427 0.270167381 0.291760176
36.5445023 0.266242355 0.286710173
36.7511292 0.262579679 0.281916797
36.9589195 0.259350121 0.277530819
37.1678848 0.256160289 0.273207754
37.3780365 0.253009617 0.269059211
37.5893707 0.249897853 0.265080452
37.8019028 0.24682425 0.261157036
38.0156364 0.243788376 0.257289529
38.2305756 0.240789846 0.25347662
38.4467316 0.237828121 0.249716803
38.6641121 0.234902933 0.245871022
38.8827171 0.232013837 0.242047757
39.102562 0.229160205 0.238279253
39.3236465 0.226421773 0.234299049
39.5459862 0.223719031 0.230367988
39.769577 0.221135318 0.226493731
39.9944382 0.219225377 0.22266224
40.2205696 0.217331871 0.218888268
40.4479713 0.215454876 0.215241298
40.6766701 0.213594094 0.211834669
40.9066544 0.211749464 0.208477467
41.1379395 0.209920779 0.205186352
41.3705368 0.208107769 0.201966017
41.6044502 0.206310436 0.198792115
41.8396797 0.20452866 0.195641831
42.0762405 0.202762231 0.192521289
42.3141441 0.201011077 0.189446032
42.5533867 0.199275121 0.18629317
42.7939835 0.197554067 0.183143273
43.0359421 0.195847914 0.180040598
43.2792702 0.194341317 0.176775649
43.5239716 0.19286938 0.173535407
43.7700577 0.191414043 0.170347616
44.0175323 0.19009164 0.167254195
44.266407 0.188778311 0.164208785
44.5166893 0.187474102 0.161178738
44.7683907 0.186178923 0.158067435
45.0215111 0.184892714 0.155005634
45.276062 0.183615357 0.151856452
45.5320587 0.182346687 0.148509532
45.7894974 0.181086823 0.145218596
46.0483894 0.179963768 0.141685113
46.3087502 0.178972259 0.137924314
46.5705795 0.177986249 0.134230047
46.833889 0.177101627 0.129498646
47.0986938 0.176270679 0.124293916
47.3649902 0.175443575 0.119189784
47.6327934 0.177756861 0.112129778
47.9021072 0.180834696 0.104749084
48.1729469 0.183965951 0.0975195318
48.4453201 0.190451369 0.0954725817
48.7192307 0.197278783 0.0936229676
48.9946899 0.204389036 0.0924137682
49.2717056 0.21203883 0.0955520272
49.5502892 0.21997492 0.0986082628
49.8304482 0.225369319 0.102314219
50.1121902 0.223459765 0.107812859
50.3955231 0.221566468 0.113175623
50.6804619 0.219689131 0.117125146
50.9670105 0.217827633 0.119298242
51.2551804 0.215981975 0.121407874
51.5449753 0.214152247 0.122941658
51.8364143 0.21233815 0.124065273
52.1294975 0.210539475 0.125148252
52.4242401 0.208755821 0.125886694
52.7206459 0.206987187 0.126486525
53.0187302 0.205233514 0.12705715
53.3185005 0.203494519 0.12738122
53.6199646 0.201770246 0.127656356
53.9231339 0.200060546 0.127901331
54.2280159 0.198365778 0.127967
54.5346184 0.196685329 0.128015146
54.8429642 0.195018947 0.128019542
55.1530457 0.193366483 0.1279044
55.4648819 0.191728041 0.127775729
55.7784805 0.190103412 0.12759082
56.093853 0.188492388 0.127316922
56.4110107 0.186894968 0.127033144
56.7299576 0.185311452 0.126667425
